IHECRE00000294.2	IHECRE00000949.6	IHECRE00004675.3	IHECRE00001892.4	IHECRE00001907.1	IHECRE00004631.3	IHECRE00001966.2	IHECRE00004664.3	IHECRE00003825.5	IHECRE00001888.4	IHECRE00001899.1	IHECRE00000002.3	IHECRE00001854.4	IHECRE00000810.3	IHECRE00001236.5	IHECRE00001973.1	IHECRE00000252.2	IHECRE00003702.4	IHECRE00003848.5	IHECRE00001018.4	IHECRE00000222.3	IHECRE00004705.3	IHECRE00003691.3	IHECRE00000969.7	IHECRE00004897.1	IHECRE00004615.1	IHECRE00001859.4	IHECRE00001954.2	IHECRE00001022.4	IHECRE00003829.4	IHECRE00002067.1	IHECRE00000347.2	IHECRE00001904.1	IHECRE00001964.2	IHECRE00001315.1	IHECRE00000974.7	IHECRE00001914.1	IHECRE00000051.3	IHECRE00000831.3	IHECRE00000332.2	IHECRE00000335.2	IHECRE00000177.3	IHECRE00001916.1	IHECRE00004695.3	IHECRE00003845.2	IHECRE00000348.2	IHECRE00001486.1	IHECRE00004643.3	IHECRE00000353.2	IHECRE00001884.4
AC084121.9	0.00316766118067508	0	0.000104539331293868	0.00111469585679834	0.00174133399642517	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.000731616293161134	0.00386291915942761	0.000243913324001203	0.00374127319747698	3.48472854424441e-05	3.48472854424441e-05	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.000174228010705049	0.00427991317660622	0.00528715140435753	3.48472854424441e-05	0	3.48472854424441e-05	6.96937291935136e-05	3.48472854424441e-05	3.48472854424441e-05	3.48472854424441e-05	0.00101022969963006	3.48472854424441e-05	0.00165431719607989	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	3.48472854424441e-05	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.0120072009608732	0.00170652790609936
SEZ6L2	0.00316766118067508	3.79329402482278	0.837055936561803	0.00111469585679834	1.40847558604677	0.199632518336593	2.10787381956802	0.331070978995311	0.265993424268123	1.59221579152564	4.59397292832412	0.214560335934537	2.29746081416641	0.00374127319747698	1.98161443411191	4.3279771541408	0.167010339733882	2.98013571333388	0.00375865182003414	2.24649988544881	1.15318655872636	0.349444599077834	0.446307381579151	0.127074970464514	0.360791750790972	1.10608608813042	2.15634815105075	1.40638680808319	2.89712816013958	0.00101022969963006	5.50665570469757	0.199708377388823	2.8462873885096	0.100278899810324	0.108092078418517	3.44413503554407	0.11968496717957	0.00400193055749626	0.00316766118067508	0.150967745148539	0.607666242266435	2.7209604518314	0.175567027114561	0.435499761289517	0.00243727951927403	0.10475801240148	0.00299379432086655	0.642718312027368	0.0120072009608732	0.368005748577101
BIRC7	0.00316766118067508	0.833501247932682	0.385677784537982	0.171658600824567	3.30370663975907	0.000139384091784162	0.000139384091784162	0.230865353929238	0.198995144771603	0.000348434983190721	1.14145806556288	0.00386291915942761	0.000243913324001203	0.00374127319747698	1.06033148567422	0.0194182924081646	0.000174228010705049	0.0315724926927938	0.00375865182003414	0.0590107725955902	0.222228129938212	0.00528715140435753	0.0508759935909751	0.104304242979563	0.535211503400179	0.0102436205568117	1.11163618047281	0.574025432165575	0.244931169469826	0.00101022969963006	3.48472854424441e-05	0.558989256635892	2.78707606938938	2.41965938789593	0.000452949070450592	2.76449919293278	0.222571626981159	0.401356090650367	0.00316766118067508	0.194967114679023	0.00466205184144024	0.251605673040631	0.00151507939781377	0.000487785417075723	0.675805024180711	0.00132360548055759	0.841710643707519	0.182170255052557	0.0120072009608732	0.00170652790609936
AC107959.5	0.00316766118067508	0.00736886266096313	0.000104539331293868	0.856307334799627	0.00174133399642517	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.765575743082006	0.00386291915942761	0.0531281304371413	0.00374127319747698	3.48472854424441e-05	3.48472854424441e-05	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.325978676269906	0.17035859662338	0.00528715140435753	3.48472854424441e-05	0	3.48472854424441e-05	6.96937291935136e-05	0.80831042837013	0.00982834696881012	3.48472854424441e-05	0.00101022969963006	3.48472854424441e-05	0.00165431719607989	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	0.0130781286890727	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.16489818436748	0.00299379432086655	0.000452949070450592	0.963831492081962	0.00170652790609936
ARMCX1	0.643398915407218	3.86173844842863	2.01749162524156	0.00111469585679834	3.66833622118476	2.97895606445012	4.19098695366292	3.8081338069149	2.82185807608377	2.59456297319775	0.000731616293161134	2.61615707573691	3.84606204596844	1.07750722274509	3.01839077007115	3.75959329406242	2.3331748000621	3.79742908467516	1.37406168491756	1.89626716811391	4.08848945829839	2.14154494373886	3.45609505541429	2.36630362868274	1.86217584172471	3.20957956531574	0.696703499211896	0.93795387078725	0.46890437125758	1.34085120428963	3.52452222100734	0.971582427362362	3.33820390824401	0.440939362721601	0.843129385450991	3.06703548937498	0.373194262417793	2.16808852053061	2.07376229057369	0.643778128800796	0.00466205184144024	3.33168029539714	0.641166228453587	4.47794006910822	1.13644186215831	1.91851529425239	0.841710643707519	2.37668766765473	0.0120072009608732	5.49910137881108
MCRIP1	4.42213953948824	4.28624903760741	3.23693253825717	4.38553607669479	5.34808236509652	5.30201257759589	5.50787122653134	5.86866302918234	5.43264880979506	4.07494758367997	5.33156433738724	5.18658294730399	5.89071102227036	4.19288980787121	6.39377987010424	5.77460755887911	4.52173963418644	5.0324565185715	3.50423962713178	4.49544799459919	5.14695955655823	6.14635357849518	5.36675806152918	5.89173968439145	5.02177259866128	5.75901813503657	4.68028222366656	5.6389909219998	4.4751491241425	4.68055538787931	5.44610036590318	3.84720051349409	5.5686813130708	5.26290916645346	3.92602005191898	5.64852136778781	5.13351527976217	5.61409169830328	4.12552053663396	4.70933193019717	4.39748800869848	4.58018700387733	5.12578604636681	5.83897733632117	4.03345279468864	4.27491704545107	4.06432804672721	4.74970137152707	3.73133018224798	5.48413813120167
BCL2L13	4.82416274843964	3.62118974455719	4.60566810384805	3.44525201076194	4.41921969029602	4.45021193107875	4.31796045987318	6.19863697281691	3.50631726032074	4.61231616892031	2.94736349428936	4.8649636521572	4.4248288010647	3.97099588286536	3.98363914583538	4.23267373194172	4.01999407277791	4.07142816217183	4.07602240012334	3.99910239238649	2.96420216795194	1.41891345132586	3.87644458015144	3.69559042678647	4.12633687310543	3.4489871104835	3.99161988187126	4.57105533772036	4.0193957291703	4.45043828144124	4.89453719735077	3.56585468448462	4.59884042766382	4.72462786569638	3.42780371595613	3.44413503554407	3.76243740878738	4.37223882183569	4.78747486260952	3.89830768024413	2.96440086459776	4.67299714099922	4.03465677427134	4.95969008836889	3.46974915794374	4.30032094556786	3.64382831134033	4.09540262899401	3.76301377335167	4.91714055969595
SAFB	4.56439142418281	5.46631817016399	5.13804692681775	5.83348719246522	4.85613769620439	4.52763338729093	4.35668650200438	4.31593580107718	5.9271303792964	4.15670183395748	5.14727228330997	5.69056149979149	4.54057450692307	5.5686813130708	4.91714055969595	4.61971849821619	5.56660781731595	4.90137703980316	5.13505765722313	2.7016320890575	4.17840673239454	5.35348098375927	4.91741215198071	5.15734888829778	5.32649548999077	5.81328487451753	4.31883902572757	5.4694188533317	4.20578498742789	4.65245046900658	5.04275006079886	5.668354379607	4.80659055919078	5.45542967487991	6.22689427882774	5.11959876725616	5.38419416387322	5.76289826215641	5.31742091601584	5.58173984719152	6.75215420959981	4.16384094595069	5.72425613831736	4.43280613375948	5.81726485005855	5.24720791228251	5.8329425904478	6.36342885599694	5.41144098387283	4.25254751670403
SRARP	0.00316766118067508	0	0.0111948385880813	0.171658600824567	0.00174133399642517	0.136204069654977	0.000139384091784162	0.270593941819394	0.0820410222795072	0.000348434983190721	3.01957729950683	0.00386291915942761	0.000243913324001203	0.00374127319747698	0.0128018363384544	0.106571664198044	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.000174228010705049	0.0168717925335376	0.00528715140435753	0.0386465419558514	0.00135842081028621	0.00201975249314262	6.96937291935136e-05	0.00499199925074324	0.00438414285124502	3.48472854424441e-05	0.00101022969963006	0.25222022716128	0.00165431719607989	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	3.48472854424441e-05	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.0980666758892709	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.108237565976897	0.0120072009608732	0.00170652790609936
CD72	1.19799298847165	0.216556086776115	0.309609257804728	2.64209600422445	2.12050260795251	0.168840443018661	0.726704875405222	1.0573205031171	1.4782653018796	0.58923083235796	0.291828456251692	2.2670435762013	1.14990024496076	1.16310197393182	1.05644111484543	0.0728763049611302	1.80840992389371	0.517792989982683	2.75794054236044	1.35657934080696	0.570697576632064	0.235238665371432	1.09242317699525	3.45064706613232	0.514235110473162	0.349444599077834	0.295666245082456	0.250112093671802	0.830074998557688	1.2642970824656	0.111966734513245	3.65731137213503	2.41468789086811	1.30355135263326	5.34577226610701	0.848848487994168	2.0291711744366	2.23835119748479	2.11784759368696	6.56050341634257	3.07966049316847	1.865163344138	1.63226821549951	0.265993424268123	2.57661560736548	1.51624054288048	3.6359310019875	2.58568250695464	1.12872534587467	0.957080165170336
PSKH2	0.00316766118067508	0.00167172097603048	0.000104539331293868	0.00111469585679834	0.00174133399642517	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.000731616293161134	0.570310390914298	0.000243913324001203	0.00374127319747698	3.48472854424441e-05	3.48472854424441e-05	0.0567510556887906	0.0315724926927938	0.00375865182003414	0.000174228010705049	3.48472854424441e-05	0.00528715140435753	3.48472854424441e-05	3.48472854424441e-05	0.00650184798271614	6.96937291935136e-05	3.48472854424441e-05	3.48472854424441e-05	3.48472854424441e-05	0.00101022969963006	3.48472854424441e-05	0.00165431719607989	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	0.102714925110593	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.0120072009608732	0.00170652790609936
TULP1	0.00316766118067508	0.0763178343187321	0.0251315359130789	0.00111469585679834	0.154102881312649	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.048788790040944	0.131153623354098	0.00386291915942761	0.000243913324001203	0.00374127319747698	3.48472854424441e-05	0.0278515209660404	0.000174228010705049	0.14625222939864	0.00375865182003414	0.000174228010705049	3.48472854424441e-05	0.00528715140435753	3.48472854424441e-05	0.0484181641307171	0.0393927343058486	0.0269625302979359	0.0338889810955721	0.150496886549002	0.00495727149778945	0.00101022969963006	0.00740353241262331	0.00165431719607989	0.00247206798435064	0.144251341562905	0.000452949070450592	0.530997142732665	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.318858232920503	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.0120072009608732	0.00170652790609936
KANK1	1.16513129445878	4.23316484829335	6.12520056243036	0.328950214200371	1.19434290419471	5.12546812762292	3.24490911446526	6.57214017487489	1.97333619419853	5.36454790336203	5.02148562833387	2.59949029678225	2.72656272784816	2.40107902353908	4.22991852940506	3.97099588286536	1.45122226305525	3.2412912093374	0.396943084822297	2.66871715754109	3.85372088806008	4.98131329525433	3.48422532568699	2.66987031550992	4.27194923499384	1.69528377772948	2.79642621368985	5.20382674698312	2.32373207773035	2.12808774343758	4.16758249643437	5.21091340475877	2.72734699721217	6.41178524051251	5.0894083881829	5.49873803637971	1.42703606049363	3.03695558225271	1.23061292814142	4.27113909959145	1.40871186102943	3.00690940977889	2.98799305471521	5.52738860917048	3.42348723281509	3.35242795244655	5.02260475797259	3.65459936447035	0.524882534077888	4.39954429585891
PRAMEF9	0.00316766118067508	0	0.000104539331293868	0.00111469585679834	0.00174133399642517	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.000731616293161134	0.00386291915942761	0.000243913324001203	0.00374127319747698	3.48472854424441e-05	3.48472854424441e-05	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.000174228010705049	3.48472854424441e-05	0.00528715140435753	3.48472854424441e-05	0.00261121345653783	0.00201975249314262	6.96937291935136e-05	3.48472854424441e-05	3.48472854424441e-05	3.48472854424441e-05	0.00101022969963006	3.48472854424441e-05	0.00165431719607989	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	3.48472854424441e-05	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.0120072009608732	0.00170652790609936
RMDN1	4.90166327372562	4.66161770336353	3.27376452305747	4.57729089020634	4.30262810799018	5.20792160825523	4.60985714956626	5.23077162744988	3.67672637418722	4.88707076622912	4.93522855005301	5.07134213943806	4.79713707044602	4.55440199655658	3.90673261069006	3.91508437239114	4.17675059585912	5.50244153382628	4.93211345108762	5.98466584598407	5.74930365846893	1.48222475467168	5.17581770088614	4.5539354946232	2.91210136048236	3.45024859587171	4.50095904389867	4.69074569546149	5.13038378441786	5.0627086461728	3.8656487075942	4.6182294328424	4.42962728359789	3.96559470068377	5.4179348427903	4.1248735263854	4.09217597347882	4.97157576342334	4.49107307127107	5.74700883851157	3.98179971909388	4.91106105952174	3.87103649841501	4.46690921545552	4.55103520263273	4.22091966541959	5.02003273635976	3.87719891067171	4.35582218177458	5.1974194723248
KPNA2	4.42080360186029	3.89336924594987	3.19796640666937	6.7967403126425	4.37867244985675	3.0463906723623	5.72332706021733	4.021400330821	4.70984801141518	6.93445524900346	6.63917168191341	5.16294537994596	5.96327976790645	3.86007994306677	3.33953332724468	3.91508437239114	5.63134930646564	8.03431227496451	4.38310654092839	3.55658787273	4.07179706898064	2.40012867499057	2.5616419599575	3.80032597062997	3.74260511288077	4.74682033186762	8.14174916089249	6.91650491465094	4.67173505561471	4.78375398069099	4.19747075622866	4.18348843232858	4.80452201091449	5.64900167568117	3.25196419475781	6.50478771309633	4.01339321006738	5.7363182617145	3.94021101887679	6.33439010542083	5.3145713136399	5.1816758679323	3.73307133900291	2.75207371167057	3.92192658085384	5.37518679183177	4.35582218177458	3.36992834834426	1.96661592935916	4.47794006910822
ACAP2	6.82233944363767	3.37363140095875	4.18912743635334	3.20592283809516	3.81498131155364	4.72597424591279	3.9486279309487	3.21924897198382	4.63592119084858	2.84227685008286	2.51508273053632	5.87180080233255	4.8511636018665	5.70523001761666	2.83550183787888	5.50946712617123	6.07968367901997	4.57729089020634	6.00757334798905	3.76954562020992	3.97388630440015	3.14214505005376	2.67245267324696	3.08889498586792	3.3278018989032	3.50057269258949	2.69425037478185	2.94086126720217	3.61948389515899	5.63991790714878	5.86426929815787	5.30953105464093	3.34488165934939	2.35549026772672	6.94450115600845	3.14365999715758	4.1945732084048	6.29454039716564	6.57398812423691	6.77209698349841	5.61675445279004	5.75357010929106	4.04793262648988	6.87884911541275	4.04410897358405	5.44610036590318	5.12299725409573	3.66426571292259	7.0602453209405	5.21610662723733
TMEM192	2.21343745087797	3.74533867536705	1.77874693903696	2.65139145964579	3.83662427487629	2.89084140703092	4.24927402384088	3.4551564465086	2.49448363448487	3.35907769712606	3.02482328969564	3.31449337899602	2.45266800574055	2.61847700783726	3.3206381532451	2.62303217503998	2.0610039159905	2.38640444368538	2.55726149210977	3.4034126393591	3.37403479592954	2.74564006446418	3.62546815325944	1.74317253842345	2.03298241669943	2.68387000442799	2.57826201317057	3.20880335658849	2.32781231070026	3.21263324369295	2.6702316860053	2.54468786384101	3.87470907193753	3.14233055872849	2.19150772332298	2.26597531149522	2.29483914091508	2.81952009782447	3.06347376330963	2.06945975631227	2.19245340282541	4.1358681209498	2.07696220809867	2.70247285478528	2.48821505899501	2.97912622316014	2.17003341245522	0.894524895715763	2.6558440376325	2.64410428411049
NLRP1	4.08848945829839	1.94014858869746	4.77744639901865	3.49196925067464	3.61929958805552	3.21208432161261	3.39891342900215	1.99713092519511	3.49807507635284	2.25962183166256	1.37474046583138	3.05045963563104	3.3461998020081	5.83042411399562	4.03485237923539	7.11156083781824	4.44516882751504	4.53771396892757	6.82476631610532	0.507252292642284	2.96017993828448	4.60861642485853	3.35784095665867	5.62267186923003	2.89150841675773	2.26509838132004	1.25113726555571	0.791033875476679	0.874982238329699	3.87527197571166	6.74903154402837	5.23864380709049	2.91061448997409	1.41803998744037	6.70529580690045	1.66789760872985	6.74570046461896	1.57420098593711	5.78243262382632	2.9294388191218	5.16230812973976	1.865163344138	6.95499365283688	3.7328773984367	8.01482801005289	1.56344112970066	5.48096440472339	4.67511567137837	5.71475188212412	3.8916070328713
AC008581.2	2.30378427705444	0	0.000104539331293868	0.00111469585679834	0.00174133399642517	0.158293310744168	1.37721094960902	1.46768902465939	0.1444089924767	0.962329950792695	1.77601241455186	1.10514684405622	0.892339398758112	1.07750722274509	0.0464117628225309	0.80609985887198	0.83322744722461	0.000174228010705049	1.43204275051583	0.000174228010705049	0.0419336751875705	0.00528715140435753	0.710590178741909	0	0.0244121922635707	0.451884809583949	1.55611244866707	0.773507151573931	3.48472854424441e-05	0.989244336640448	0.216616066614019	1.89736203660531	1.16154500501744	0.741641540051985	1.2499802329903	0.00476625391254931	0.00121915445007577	0.00400193055749626	1.6075976334365	1.34243244353243	1.44345290340269	1.60558938033125	0.460369034117395	0.000487785417075723	0.244445881467765	1.42897222955588	2.03391025510823	0.000452949070450592	3.11281091600136	1.50549208923287
RPL23	8.18565507412293	10.326135205684	9.71433520623657	10.0183607650427	10.3446377234185	9.65910943737633	10.1852905217247	8.50661651743975	9.8675057915856	9.98596874408929	10.4249102502032	9.98596874408929	9.53900784332046	10.1530342101799	9.76526859968317	8.54096938052953	9.90150460600367	10.3446377234185	9.65910943737633	7.9755557298383	9.98596874408929	9.13261303843312	9.8323547427572	10.584532239819	8.97636287468434	9.78293108300286	10.1374895709876	10.0544672143111	9.62311560889219	9.52097238055546	7.92645528978675	9.07612983773984	9.62311560889219	9.96780943098304	9.11777201018681	10.1852905217247	9.90150460600367	9.48458791452802	10.2395125747778	9.91749903197712	9.90150460600367	9.78293108300286	9.96780943098304	10.1683457964941	10.1683457964941	10.1530342101799	9.27451309211073	8.47281050831659	5.66247797968069	9.58903144338188
C6orf163	3.5735659653561	0.337607682765614	0.286681188075614	1.32964361757856	1.08455730844895	1.36587102430242	0.311660356822662	0.290903017406791	1.08089655219068	0.358727847886364	0.828368630212408	2.32551295106072	0.360913863029472	1.4519739753077	0.277452952336628	0.729607937271976	1.40397240929624	0.882241358864457	0.611206599971683	0.209521175788107	0.503533102784896	0.00528715140435753	0.245798398979361	0.230137653868995	1.00461863209043	0.331431060699987	0.418431156056137	0.625575445170979	0.255581008353588	1.04594770146135	0.534068822231706	2.46702739546255	0.497942447781714	0.354250446809822	2.50609951007633	0.411557246193361	1.23490557432409	2.16808852053061	1.42897222955588	2.61615707573691	1.52852300235105	1.28850122742731	1.50849601910826	0.291700353967458	2.10970374628074	2.15791073552658	2.07321585907808	0.253989266230787	3.17656175260167	1.27812844202507
INKA1	0.770078284740878	0.394612226497884	3.51362500370839	2.65216222932327	1.67380765516899	0.871253211368436	1.76783900342668	0.955903961083189	4.28228400263452	3.98508237326238	0.571084658466088	3.76131097203119	2.40012867499057	0.684981314891531	0.269669229893726	0.68671433415862	1.8377190294357	0.235623474826847	0.785080448080124	0.786010397412113	1.42678332502768	0.349444599077834	1.0449009060646	1.11191836548175	1.11110390995026	1.04438567140492	0.518887830067943	0.0300716039727776	0.316481584706766	4.63800246059495	0.471319429433412	1.69279589835975	2.39214483333882	0.119845325426746	0.59182277794734	0.998012312090719	0.667897608729853	2.52953730961041	1.09651935755966	2.3371388006674	2.47282051298625	1.57044533106702	0.84620500929668	0.316999188638613	0.731812881978864	3.00705679739824	1.73572622601097	0.799447754555801	0.764837623836299	2.50015544012375
ARHGAP10	1.51075404079018	1.95324274193414	3.7870684962997	2.99369186206192	4.05017778982875	3.80772326506973	3.22105888043759	4.12552053663396	0.897212360034994	3.19958700099057	1.28148681921628	3.04510357091115	3.33837618185784	2.55557907635654	3.11054925258918	2.26597531149522	2.60574396062749	2.84885574363067	1.93467603098933	0.490247660116516	1.34811744186399	4.63618606818308	1.97531826869393	2.55469561516772	1.5221916391086	3.43295295398273	2.15889819715333	4.14203550979516	0.677832307237116	2.19697493544441	1.13755104256685	2.213873188981	4.49325252078418	4.11673922448966	1.39493029264818	3.1592337021859	2.44115433906993	3.15277519909025	2.51101999761884	2.52320737495298	0.607666242266435	4.63515641754112	2.45322489877814	6.00168096664874	1.5631876120866	3.33263875539387	2.25031718633543	3.80130613884716	1.12872534587467	4.20804181412371
ZFP1	2.42797856767333	1.36682393396601	1.01178255074533	2.05060684662114	1.98445285889082	2.3414839079725	2.23020449877513	1.93422474504936	2.70085247038169	2.22488436806707	2.82691073514274	2.15407156365142	2.17588325453397	3.16149826997956	2.00726051431676	4.17404566029637	1.52333163978867	3.51167245407719	1.07641698748134	1.36924729903735	2.85388478576005	1.81786049898306	2.57375620821892	2.25545694479008	2.70988462951916	2.6594337398167	2.75129759764663	1.57764920926125	0.919160420158991	2.8563121469511	4.22007754866203	2.35357218188048	2.036312200203	1.35012822417871	2.23588242341114	2.16130352435746	2.62967760566329	2.16808852053061	2.28867240708738	3.10627629156082	3.00215024266966	2.32154471918423	2.68596451726555	1.86124577281223	2.22340762578652	3.05083814783224	2.01795632507444	0.701415124107279	2.40440032215937	2.73508258971239
