IHECRE00000294.2	IHECRE00000949.6	IHECRE00004675.3	IHECRE00001892.4	IHECRE00001907.1	IHECRE00004631.3	IHECRE00001966.2	IHECRE00004664.3	IHECRE00003825.5	IHECRE00001888.4	IHECRE00001899.1	IHECRE00000002.3	IHECRE00001854.4	IHECRE00000810.3	IHECRE00001236.5	IHECRE00001973.1	IHECRE00000252.2	IHECRE00003702.4	IHECRE00003848.5	IHECRE00001018.4	IHECRE00000222.3	IHECRE00004705.3	IHECRE00003691.3	IHECRE00000969.7	IHECRE00004897.1	IHECRE00004615.1	IHECRE00001859.4	IHECRE00001954.2	IHECRE00001022.4	IHECRE00003829.4	IHECRE00002067.1	IHECRE00000347.2	IHECRE00001904.1	IHECRE00001964.2	IHECRE00001315.1	IHECRE00000974.7	IHECRE00001914.1	IHECRE00000051.3	IHECRE00000831.3	IHECRE00000332.2	IHECRE00000335.2	IHECRE00000177.3	IHECRE00001916.1	IHECRE00004695.3	IHECRE00003845.2	IHECRE00000348.2	IHECRE00001486.1	IHECRE00004643.3	IHECRE00000353.2	IHECRE00001884.4
LEAP2	1.0221833764555	0.574306307947092	0.0291156793520478	1.65867788358054	1.8286825965723	0.222392421336448	0.158199628234094	0.169212383477273	0.715500816344302	0.531262408304945	3.40042242593361	1.78798959719067	0.576901819875772	1.22752828380184	0.277452952336628	0.0590943978798366	0.556100598091128	1.0075595359856	0.71475785390789	6.71596464215901	0.685653106927036	0.301856224611878	0.439629561083149	0.839482542815402	0.443170989373289	0.742027046415116	0.731991230146003	0.518243191486	1.83838181767823	0.449398689649595	0.275870781609899	2.30935969580997	0.88968985485491	0.552232112562355	1.2775104531354	0.38421001723851	1.48166334861014	1.2857238541419	1.18227774982667	1.95952826139379	0.917464042777862	0.720458244928806	1.45370524520832	0.14339972881181	2.07225496249884	1.56344112970066	2.37978434327948	0.120149956999667	0.963831492081962	0.301092766716422
GALNT12	2.30378427705444	4.1346882123055	0.641166228453587	1.91473089552213	2.00361961697765	4.13528423635785	0.498608551850662	0.148014492073639	1.94655457692638	0.66546088285745	0.0743333386608267	0.49659696672833	0.974600247546691	2.86385707299056	4.31905552837059	0.175752144259527	0.92181162159279	3.74362397683998	0.00375865182003414	4.62392424296642	3.63702942754963	0.428331444555885	3.56585468448462	1.59046953016579	0.553502974145554	0.546815444742748	1.18106412939732	1.6605915833674	5.26153263211955	1.38271402743147	0.318299373707282	1.04899933053418	4.54430558141524	1.52714530087205	1.87648254331284	1.22595741381702	2.80444718854284	1.96738249064201	0.362093748772862	1.48603653317661	2.07487934714666	5.77949383836767	3.05006419460984	2.91898995064176	3.39107564640244	1.15391496514693	1.55179239513522	3.59034078985331	2.12971307310104	1.87623576490538
AC093827.5	0.770078284740878	0.362513934765427	0.000104539331293868	0.73342770234077	1.31195513817797	0.189201939493359	0.820418250712062	0.449998300276143	0.225793527915275	0.73376302273703	1.03924013544726	0.688575010973825	0.779041429806129	0.660475840818921	0.830280803143027	0.355898766481011	0.499446912321198	0.000174228010705049	1.28356394861129	1.29760967020883	0.364910719877046	0.941278724190466	0.747319934161368	0.127074970464514	2.44451599246106	0.219297614913582	0.776693989155758	0.21839932713456	0.616648633504506	0.778462546071011	0.258511641995678	1.41107248503789	1.1827920782466	0.321258863730336	0.108092078418517	0.501060617105375	0.678518322274448	0.894524895715763	0.624163070866435	0.0980666758892709	0.784635477715319	1.05152342278692	0.772079447310074	0.112675960727465	1.01440704606806	0.903112808735553	1.24272399836297	0.000452949070450592	1.12872534587467	0.57841954925527
PIK3R2	1.56871361897496	5.03581832133392	3.76091644702744	2.18706465559825	2.77117620485061	3.03057918141996	4.2770413953483	3.76131097203119	3.93264983683368	3.81746383898353	3.84526458381848	2.18425729244968	1.27653982004917	1.68659525570196	3.62921018188201	3.78877900463989	1.7457725518162	3.59686890142481	2.82996718443789	2.90209222679226	4.32773248500252	4.08607646654539	3.21714827843114	2.75392693454741	2.95587252262688	2.99120907283715	2.45668554192707	3.26616367321892	3.4090432371252	3.16034889062846	3.55886950409831	1.79011723584353	3.21358396371919	2.99293040222068	1.76806922684389	4.66945887262147	2.31678937158839	2.1382636370662	2.04168824620299	1.79524694878488	2.53642536212058	2.7209604518314	2.34626148009684	1.88196719996251	2.68084616259273	2.31126020004744	1.64634078140115	4.5503162822899	1.67685716909138	4.36282221922495
ZNF608	1.58723742297739	4.12280074145618	1.4933329773784	0.873442329262779	0.00174133399642517	3.21208432161261	0.929004194561843	2.72920070393026	2.04214521839278	1.85109115983951	0.891813635253427	0.784433173080365	0.95542781965425	0.313021462788711	3.1393239593743	3.66079686576134	1.03380388190774	6.25819344246552	0.971982207384564	2.35401871375225	4.73443801159708	2.73033016526907	3.66852944248268	2.69986059387792	0.791255393270119	0.957708278283561	0.551186078376312	1.16467280880343	1.85746179105255	0.46739290433998	3.91858558089777	4.0802230313321	0.137471843669105	1.52112358740927	4.30157704381383	3.19927972133662	0.00121915445007577	0.00400193055749626	0.210319589035873	5.27698657212877	2.29222336670474	0.251605673040631	0.00151507939781377	3.0935422133153	0.00243727951927403	2.95199135192508	4.28468095913814	4.26058572956846	3.53430946191216	3.70634769392741
CCNB2	3.71748768680139	2.93548935666367	1.5151802663601	5.28653834273941	1.56812612587291	0.302915913008239	3.39017020261537	0.12543069144936	2.5032719083726	5.15642827466452	5.24436682288449	3.85296141307021	4.0637134304394	1.16310197393182	0.696703499211896	0.106571664198044	4.343367480793	7.25436728144083	1.93467603098933	2.02613288151775	1.20281516917705	0.00528715140435753	0.485128101619762	3.15731910575279	2.49169511141121	0.235505082849193	5.79404473763774	5.50665570469757	3.36771207363196	1.86217584172471	0.0937789783438385	2.36787748411502	2.64209600422445	4.15412049719834	0.650187347890258	4.70908947477108	0.761521683856354	4.48774684474641	0.624163070866435	5.96270632078321	1.72893528356101	2.87241242993975	0.91051948199253	0.435499761289517	0.624875080340757	3.22729759963736	2.07321585907808	0.401830939080927	2.00680536239296	2.18350569303654
CEBPA	5.5224259282105	6.44278286701923	7.649815194788	0.328950214200371	6.08627753244843	3.36941421957414	0.261087429059803	0.732903608144895	2.49022905385972	0.86690320120499	4.94712177041723	6.14978417539253	0.0531281304371413	1.66279993519597	0.923870304091998	1.74263114645983	4.39403721024686	0.656678749874998	5.44500284660832	5.17235261735019	3.02541403710133	2.73806810269444	2.79539001739129	2.08585074694345	5.3616124176754	1.16541097685853	1.62739818790751	5.3323351966254	4.30483373498207	5.27129250089479	1.01773259939501	1.08115187239394	6.06967197133274	5.21909087113436	2.41941512799603	6.05251869878276	1.91786987973758	5.39860697919964	5.18721243652555	0.782449084947061	1.20581709081463	5.72139247418512	1.10382601003385	0.653015695016685	0.00243727951927403	7.73928148798666	0.841710643707519	5.1064755735726	4.45321217219473	0.534068822231706
RAB43	4.15474474359449	1.51413751072743	1.31752359780182	2.4084558947181	2.83843054009227	3.14982564740982	3.1037550721558	1.89858225663477	2.54710763010599	3.25288569884032	2.88161497112331	1.34506171082671	2.15839479326567	3.43312879590395	3.37569425165499	0.540516108856279	2.59894396624181	1.28195980814164	3.30148514970848	1.84080619670241	1.53703791283751	4.72306913330666	3.00894116445762	3.32005904765371	1.00854716706695	3.04658469296766	1.25929796294259	1.39871519397691	2.80206581109974	1.20635330059004	0.392835067252016	2.97375545042276	3.10059784709088	1.31417108767805	3.6510724956297	2.14261864193474	3.10627629156082	2.11760671628643	2.75742527940428	0.919777627730778	2.58308531179215	3.68296134655705	4.42413991185605	1.22312403762961	4.66309018392143	1.29192808349827	2.85006933983627	4.29506105016312	5.11524599776388	1.97505237660082
FBXL13	1.95952826139379	0.0362697226448709	0.143730971285494	0.328950214200371	0.231058355617519	0.887901953522027	0.40943357270126	0.189736720891565	1.08089655219068	0.33447431368373	0.60827214526922	1.50897974121303	0.479590492609909	1.11135394025888	0.477664814869644	0.706250248851349	1.64953215536844	1.45981805961916	0.705908471631509	0.155511472900698	0.463935774210788	0.493889861544533	0.356960322240329	0.122024429856594	0.0567845588189871	0.586599413927334	0.485862357751931	0.023349648054852	0.235623474826847	1.14935048827402	0.507362617137888	0.86779143968526	0.32543647434301	0.0406807036514359	1.75646124356815	0.145559322541249	0.272758915725615	1.08843005327473	0.685653106927036	1.29100270857909	1.03006307173331	0.94518425769711	0.414566978524261	0.744265114824278	0.92808876727895	2.09519875311421	0.683333016108691	0.506994836005326	4.14876123068818	0.534068822231706
BEND6	0.18753520629731	0.0331739918575162	0.413233002432096	1.13162288429899	0.354645670256442	0.595217654949264	2.02815912091907	0.148014492073639	0.170993268829804	0.33447431368373	0.542646855895865	2.69895122152918	3.65614259947328	0.176908588571851	0.595863393424883	4.70803525255573	0.692483263854483	0.618284059058586	0.00375865182003414	0.155511472900698	0.328450757326043	0.629657898080026	0.125478609577435	0.122024429856594	0.318299373707282	0.445898117272191	1.17131823674218	0.32635392750009	0.134903444069642	0.786333717589591	4.31329493222918	0.00165431719607989	0.137471843669105	0.908859308732764	0.000452949070450592	2.22206381982865	0.11968496717957	1.08843005327473	0.84620500929668	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.466006000545185	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.0456691929775224	1.27219633497513	3.55923464436111
ARFIP1	4.27064088403723	3.69764114724883	3.05914038972009	2.61803999864174	3.27356994407669	3.62082437516102	4.26653398586158	2.42047654369783	2.45343169002538	3.22995195732205	3.00874201438985	3.34585709793429	4.30973050826119	3.01938605910318	3.8736848313837	2.99176555404517	3.35014872792774	4.42189651204225	4.17100874515226	5.30411418895713	4.79852267276865	2.71385251476833	3.73734451320697	3.61629063690352	3.88603405450558	4.0473436533146	3.57876956786735	3.38978958047142	4.59548434538071	3.04307352625516	2.92411365937195	3.64382831134033	3.21565046309387	3.46649472105239	2.67077357208537	4.2283298105125	2.80637138373455	3.59686890142481	3.87644458015144	3.44452879598824	2.37916486983084	4.04754176057425	2.35596003131916	3.19872000072358	2.63616364658914	3.19009185898629	3.30334310047797	3.44284896334148	4.15121978753697	4.26803689559551
UFC1	4.57080975307819	5.86975222305278	5.35568431905722	5.90854317241506	6.36050381331249	5.26010477045314	5.69520508752884	4.55292706811998	6.04777566071979	5.69520508752884	5.53242312497238	6.1773087914596	5.25871736456301	6.48555633348013	6.35564006403378	5.83042411399562	5.59307874526244	5.70430196894414	4.696519390711	6.3020275936573	6.60419347174459	1.31982175654518	6.4926597887532	5.85191497333192	5.5232983014931	5.47819103643232	5.54066883726854	6.57398812423691	6.28302659910563	5.9688203653316	5.08318715513442	5.84693959311874	6.31712287897699	5.95405635071318	4.52763338729093	5.62312267933585	6.63917168191341	5.70715503346991	5.7034121120156	5.04698635922265	5.82577856206275	5.62182573388112	6.5102063056965	4.52506417041486	5.3993461475056	6.83619614378451	5.84578395383276	3.77320133386407	3.61512511210862	5.22012569621927
CCDC171	1.09176932349049	0.295935927605581	0.630400969187662	1.36350292186847	0.716116124075255	1.03857020507029	0.989244336640448	0.210635819272967	3.70477976474129	0.58923083235796	0.804564408535976	2.09738280296339	0.79028852045793	0.85825974984603	2.88334219660931	2.54920187986536	1.78637412751749	1.59250470380945	1.31326688646699	0.596485796203656	0.929004194561843	0.76522723383045	0.653447777301577	2.06529007251053	1.4953491155312	0.46829997449931	0.563134544621992	1.35764719521191	0.375130116503475	2.02838123566019	2.52387100695627	1.9366800401069	0.65331484268871	1.15777798164106	1.68334386633594	0.487541030875627	0.564996634318475	1.89783902706424	0.999198280034445	3.39540394869908	1.03006307173331	1.05152342278692	0.567597177454414	0.828839554133371	1.40571618160801	3.63650413701064	1.77852349214048	1.1945256279035	1.27219633497513	1.33388000057918
CASKIN2	0.00316766118067508	2.01441135874185	2.8720316805721	1.26509475653554	0.619282573905032	2.77919372903327	2.21035723912763	4.45805289166394	1.76055523997076	2.26359694140561	2.2479935391657	0.784433173080365	1.19931386675255	0.176908588571851	3.05784160175258	1.79618040394024	0.897408807349137	1.90360187290619	0.980228453803935	1.58985610250064	2.47052114660086	5.39146713713867	3.62158899598934	1.14172658120268	3.04718556949797	2.91547933231259	2.25937802714398	1.90562623158357	2.62603840296652	0.527894740299516	2.38169800730805	0.380386819003059	0.794473630760872	2.31126020004744	0.27943540672609	1.67973709969579	0.338200462561901	0.631728537183713	0.46829997449931	0.237974502169053	0.705192613234347	0.405203139174268	0.175567027114561	2.46319658990454	0.624875080340757	0.270463940013414	0.577590833406322	4.52667594752975	0.0120072009608732	1.87623576490538
DEC1	0.00316766118067508	0.118561960096475	0.000104539331293868	0.923870304091998	0.326659615612451	0.000139384091784162	0.121511995436293	0.00101022969963006	0.000661954533568181	0.153977606588516	0.131153623354098	0.634245310579519	0.279665080377915	0.00374127319747698	0.0171473066144185	0.00965528102159022	0.358021097465946	0.0315724926927938	0.00375865182003414	0.972470677015399	0.0289107559302563	0.00528715140435753	3.48472854424441e-05	0.00261121345653783	0.0154417182111585	0.0453821885976946	0.148627632169226	3.48472854424441e-05	0.0598300914403429	0.735836086443077	0.0211363593964332	0.00165431719607989	0.00247206798435064	0.119845325426746	0.0820574828512523	0.169336342324356	0.00121915445007577	0.00400193055749626	1.18227774982667	0.499446912321198	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.764837623836299	0.131312711962176
STK3	2.58592339655032	2.82496458048512	2.31126020004744	2.7092213649194	2.66291824267429	3.21959691992402	3.15513989478762	2.53952148143022	2.92239551973118	2.51020668799867	2.57314148700872	3.63325429334431	3.74260511288077	1.61430583863057	2.68366391133437	1.82289267932716	3.24301664267489	4.14876123068818	3.61473260162146	4.04060870939405	3.69888145248442	3.2422858412003	2.52194896950771	2.14426316597903	5.14264429039024	3.27737747906012	3.26580866331389	3.88467813690582	2.55163489616308	3.05734562062166	2.08747104068735	2.63616364658914	2.52044957980191	4.06119389385612	1.97039576105212	2.89499345533043	1.59578269191984	3.48158847795973	3.39362444923557	2.19827396614376	1.44345290340269	2.59072986872363	1.11949251375216	3.92719108463608	1.55320614407894	3.46299277378206	2.29460831908297	3.13693713735851	5.37857361063035	4.40619863677461
TIAF1	1.55110283853796	0.372871367375959	0.646752609500777	1.02879120382404	1.20337519516608	0.233713218400499	0.44047721556355	0.449998300276143	2.22797094525467	0.370339519483776	0.676339369819573	1.62866654087899	0.479590492609909	1.16310197393182	0.163592071333854	0.41035159297515	1.33144490820169	0.310635171823061	1.42125094941558	0.0976107966264223	0.225465700250338	0.710355921414972	0.23411324886385	0.165954648584197	1.13924485774636	0.390590598566376	0.430750696012994	0.541940945660705	0.338062628528712	1.87623576490538	0.975787891663468	1.69279589835975	0.753575599578873	0.376607145889842	1.3611377086259	0.330350545855784	1.67309754109243	1.53807025280348	1.31654454645656	2.07976766020726	1.07773837889162	0.821562338829823	1.82947701868581	0.466006000545185	1.8987738449477	1.67880678671825	1.96228523810713	0.525705769052398	2.29271774181681	0.761326391013199
GSN	9.53900784332046	6.05733463176723	8.63570848296965	2.49495971331094	7.39892767609539	9.29048821259709	6.41980470291524	10.2744184449045	3.69888145248442	7.66869215311307	6.04777566071979	6.7432854112715	6.57021834568903	2.39259617749722	8.73719499906766	6.08627753244843	6.71369747488939	5.21126713122943	4.67537549583009	5.79310424308007	6.03458022597861	10.7075914175274	7.42152030773385	7.01810500816772	6.91922117385132	7.34911826751866	4.10505369601794	4.34072222248305	7.93922331217185	6.44278286701923	6.46364105407348	3.45925578540445	8.56135178124492	5.80804362212882	4.27472712270384	5.42589110649208	2.36063570344358	6.97455743754521	5.14063542539039	4.7776979620705	4.91714055969595	9.79943375444036	1.77309938021992	9.50437407715394	1.91964407534502	3.46845109742836	3.84567427748947	9.65910943737633	6.07098452008217	9.41596124622492
HARBI1	2.56403642615429	0.734223961061837	0.494359951940249	1.89218920016441	2.02892783399387	0.709098800733262	1.56209048759649	0.899661361230247	1.71999288672145	1.84537126082902	1.62056941147061	2.11429056721937	2.20708554689508	2.19883575737257	0.443068461521002	0.53071976747474	1.90879434692439	1.26883069744298	2.48260825653855	2.37668766765473	0.803616399517552	0.00528715140435753	0.677832307237116	0.706730736119206	1.56737378543675	1.54349588342577	1.7445563288422	1.33615227172439	1.30120589708628	1.84080619670241	0.931098337481562	3.41147373477018	2.06739097097486	1.49659696672833	2.53952148143022	1.23645194674495	2.07933894428001	2.37872270449369	2.03342938583593	1.93351790260548	3.28820161414032	2.13239404950652	2.01295725729642	0.403820963569168	2.20224356717602	1.92270806098992	3.16389149336163	0.253989266230787	2.85048733477989	1.10691147022886
ENAH	0.488808067526157	2.86990000866269	3.72647585300135	0.131089982998505	0.468111048574065	2.98888004021369	5.5224259282105	4.69743566909188	0.571846788768287	4.37490087357209	4.41508323616837	0.570310390914298	4.28581854419974	0.00374127319747698	3.13351428702961	4.37116992999022	0.458163872474096	6.9940986844678	0.763657899522939	1.15693431857952	2.48800698253305	5.18230942086648	2.9915903075285	3.06774636500526	3.14999839375677	3.3408202497077	6.23721157754911	4.95969008836889	3.51918572605076	0.165255604441374	4.4488115952849	0.380386819003059	0.566020937067696	4.12075101482747	0.108092078418517	5.50708602381884	0.247531295642526	0.236866004365107	0.46829997449931	0.576644815325188	0.387437136443878	0.598719623263824	0.100408925049553	5.92834743436036	0.141931882976155	0.270463940013414	0.00299379432086655	2.57682297107534	0.0120072009608732	5.2597650930839
FPR1	8.93475913597107	0.0381545222625387	0.25330237644952	0.00111469585679834	4.04005804625775	0.322513417600131	0.000139384091784162	1.38412323879017	0.000661954533568181	0.898502810115799	0.000731616293161134	1.68659525570196	0.0868887648259598	2.52497335510489	1.09364835416766	0.20716856167776	6.98614570553738	0.000174228010705049	6.8339423977855	0.648676625790026	0.145244254830696	1.95685128456461	0.724871677385059	0.962473022074913	2.35859196123	0.163980919058122	0.219731586923034	0.335275557682489	1.78527255195474	3.83928778536289	0.164136428806999	0.122024429856594	3.18150591323176	1.57163577760541	4.74866475621798	0.12013392536254	1.57472751911494	2.0070047799578	7.13810630272617	0.001184335759348	0.607666242266435	1.80082864007043	0.748004821805401	2.64191456352167	0.00243727951927403	0.270463940013414	0.00299379432086655	2.5274414968495	10.5621401591728	0.131312711962176
GOLT1A	0.00316766118067508	5.82887633859176	0.000104539331293868	0.0885611507591704	0.00174133399642517	0.0319133861139325	0.000139384091784162	0.00101022969963006	0.353459674956166	0.39256963174919	4.48049773359845	0.00386291915942761	0.000243913324001203	0.660475840818921	4.22811134099856	0.439115588601933	0.0271848293262304	0.310635171823061	0.00375865182003414	6.10828959442397	1.5534911021154	0.00528715140435753	1.29363491012846	0.197537232650172	1.78034560573076	0.172648294548042	1.18106412939732	1.65108636509688	2.9765938690416	0.350005195564736	0.697004472726913	0.477664814869644	0.259763728756508	2.57682297107534	0.000452949070450592	0.390989279954567	0.294047090440368	0.00400193055749626	0.00316766118067508	0.387010823866361	0.00466205184144024	0.00466205184144024	0.552137049879452	0.000487785417075723	0.593047702321734	0.16489818436748	0.366668537755279	1.24082312674364	0.0120072009608732	0.00170652790609936
SARM1	0.937653711994462	2.58434672651548	1.17542817366625	3.10470940107527	1.85109115983951	2.41532496421444	2.40524261045485	2.37332205507642	2.54710763010599	0.804963383936995	0.619044354727197	1.30255570627889	1.97333619419853	3.02979428035737	2.73212759916361	1.75956756477743	1.00046165823597	1.16657573692962	1.59167826074064	2.05924491117735	1.27679152837646	5.39860697919964	2.77579617622644	1.12293675305609	0.842468775201472	2.49751054933794	1.56344112970066	0.791033875476679	1.14777859955674	2.92605673272416	1.96571068442902	2.09738280296339	1.79594458788278	1.08526371064889	3.29447691169809	0.302082356792186	3.30630697881074	1.63707704443661	1.87078640454965	1.42368858819283	2.74352121221269	1.45397238857766	3.59867791463379	2.38118972879517	2.87524347953287	0.657750453297855	2.08350527820138	1.71116501278412	0.764837623836299	2.31145327199752
CDCA4	2.82225722523765	1.71734595281228	3.85214724595651	4.79540758624202	2.97642119750462	1.06331118381038	2.92964693504722	1.13872267820001	3.38629446832962	4.84980108275436	4.12465379641588	3.01016360317336	3.74476300312685	2.6404175050179	1.30566746562335	0.149837426226936	3.93028367478629	5.0436399446234	2.48887635652137	1.82394622657236	2.49751054933794	0.897408807349137	1.28665262013983	2.27148197410572	2.57988905710782	2.01087063016835	4.23140717777559	5.00269382473133	1.97942450493594	4.16798577904003	0.160009746202999	2.30935969580997	3.2412912093374	3.96189506112326	1.81590208912456	3.09123784922979	2.97700996680509	3.03695558225271	3.07452570613587	3.96559470068377	3.89299633380926	2.96285969063718	2.71494363039	1.27295360411468	2.1130948851216	3.67002774181493	2.37978434327948	0.132775504625868	1.51000175950824	2.22419093494407
PAK2	5.46631817016399	3.925795361635	3.37181472646075	3.2346760668569	4.3688931612259	3.46088815085681	4.49768332423141	4.48166646813626	4.40619863677461	4.3396365986782	4.34768106041111	5.20589262537736	3.91314611639099	4.38289192443973	3.34434137005327	3.3174764087822	4.50678868432703	4.0903185499013	5.16883850557774	3.84759271334585	3.71216244488381	3.37495713803081	3.23128472853972	4.48292308836978	4.21418488635404	4.68798569573746	4.41241664171103	4.26823945602239	4.22154462628354	5.98628176210376	3.14584479323263	3.77414279012596	4.65878135445135	3.92054876605891	4.42461381206453	4.17215353255296	4.54743403254334	4.59272279425902	5.12834680341399	4.36320663556501	4.18786698616771	4.31436464626291	4.47772268517737	3.99910239238649	4.43552552876243	4.71845958027791	3.62526060546952	3.08754893301477	5.86426929815787	3.93381664279396
